,file,label,x0,y0,x1,y1,x_norm0,y_norm0,x_norm1,y_norm1
199,data\kanade\cohn-kanade-images\S055\005\S055_005_00000043.png,5.0,250,114,470,403,0.39073437,0.23454908,0.7346205,0.824088
200,data\kanade\cohn-kanade-images\S055\005\S055_005_00000001.png,0.0,250,114,470,403,0.39073437,0.23454908,0.7346205,0.824088
201,data\kanade\cohn-kanade-images\S055\006\S055_006_00000008.png,4.0,250,116,469,407,0.39140642,0.23839208,0.73426855,0.83163285
202,data\kanade\cohn-kanade-images\S055\006\S055_006_00000006.png,4.0,250,116,469,407,0.39140642,0.23839208,0.73426855,0.83163285
203,data\kanade\cohn-kanade-images\S055\006\S055_006_00000001.png,0.0,250,116,469,407,0.39140642,0.23839208,0.73426855,0.83163285
204,data\kanade\cohn-kanade-images\S056\002\S056_002_00000010.png,3.0,176,106,401,412,0.27594793,0.2172023,0.62752426,0.84083796
205,data\kanade\cohn-kanade-images\S056\002\S056_002_00000008.png,3.0,176,106,401,412,0.27594793,0.2172023,0.62752426,0.84083796
206,data\kanade\cohn-kanade-images\S056\002\S056_002_00000001.png,0.0,176,106,401,412,0.27594793,0.2172023,0.62752426,0.84083796
207,data\kanade\cohn-kanade-images\S056\004\S056_004_00000020.png,5.0,172,93,399,407,0.26975214,0.19136053,0.623669,0.8317482
208,data\kanade\cohn-kanade-images\S056\004\S056_004_00000018.png,5.0,172,93,399,407,0.26975214,0.19136053,0.623669,0.8317482
209,data\kanade\cohn-kanade-images\S056\004\S056_004_00000001.png,0.0,172,93,399,407,0.26975214,0.19136053,0.623669,0.8317482
210,data\kanade\cohn-kanade-images\S057\001\S057_001_00000019.png,7.0,226,92,454,392,0.3539583,0.1886909,0.7096861,0.8001542
211,data\kanade\cohn-kanade-images\S057\001\S057_001_00000017.png,7.0,226,92,454,392,0.3539583,0.1886909,0.7096861,0.8001542
212,data\kanade\cohn-kanade-images\S057\001\S057_001_00000001.png,0.0,226,92,454,392,0.3539583,0.1886909,0.7096861,0.8001542
213,data\kanade\cohn-kanade-images\S057\003\S057_003_00000015.png,3.0,227,98,452,377,0.35474253,0.20064187,0.70752263,0.7711251
214,data\kanade\cohn-kanade-images\S057\003\S057_003_00000013.png,3.0,227,98,452,377,0.35474253,0.20064187,0.70752263,0.7711251
215,data\kanade\cohn-kanade-images\S057\003\S057_003_00000001.png,0.0,227,98,452,377,0.35474253,0.20064187,0.70752263,0.7711251
216,data\kanade\cohn-kanade-images\S057\006\S057_006_00000033.png,5.0,223,93,452,376,0.34971613,0.18988079,0.70688826,0.7681462
217,data\kanade\cohn-kanade-images\S057\006\S057_006_00000031.png,5.0,223,93,452,376,0.34971613,0.18988079,0.70688826,0.7681462
218,data\kanade\cohn-kanade-images\S057\006\S057_006_00000001.png,0.0,223,93,452,376,0.34971613,0.18988079,0.70688826,0.7681462
219,data\kanade\cohn-kanade-images\S058\001\S058_001_00000020.png,7.0,207,76,443,430,0.32481885,0.1570208,0.6924038,0.87831104
220,data\kanade\cohn-kanade-images\S058\001\S058_001_00000018.png,7.0,207,76,443,430,0.32481885,0.1570208,0.6924038,0.87831104
221,data\kanade\cohn-kanade-images\S058\001\S058_001_00000001.png,0.0,207,76,443,430,0.32481885,0.1570208,0.6924038,0.87831104
222,data\kanade\cohn-kanade-images\S058\005\S058_005_00000010.png,1.0,205,92,449,398,0.32106656,0.18807855,0.70303184,0.8142437
223,data\kanade\cohn-kanade-images\S058\005\S058_005_00000008.png,1.0,205,92,449,398,0.32106656,0.18807855,0.70303184,0.8142437
224,data\kanade\cohn-kanade-images\S058\005\S058_005_00000001.png,0.0,205,92,449,398,0.32106656,0.18807855,0.70303184,0.8142437
225,data\kanade\cohn-kanade-images\S058\006\S058_006_00000018.png,3.0,202,88,449,402,0.3161732,0.1799398,0.7020893,0.8220975
226,data\kanade\cohn-kanade-images\S058\006\S058_006_00000016.png,3.0,202,88,449,402,0.3161732,0.1799398,0.7020893,0.8220975
227,data\kanade\cohn-kanade-images\S058\006\S058_006_00000001.png,0.0,202,88,449,402,0.3161732,0.1799398,0.7020893,0.8220975
228,data\kanade\cohn-kanade-images\S059\001\S059_001_00000018.png,7.0,258,96,486,436,0.40457097,0.197034,0.7605361,0.89000523
229,data\kanade\cohn-kanade-images\S059\001\S059_001_00000016.png,7.0,258,96,486,436,0.40457097,0.197034,0.7605361,0.89000523
230,data\kanade\cohn-kanade-images\S059\001\S059_001_00000001.png,0.0,258,96,486,436,0.40457097,0.197034,0.7605361,0.89000523
231,data\kanade\cohn-kanade-images\S059\002\S059_002_00000017.png,4.0,255,96,485,396,0.399392,0.19720018,0.7587342,0.8085693
232,data\kanade\cohn-kanade-images\S059\002\S059_002_00000015.png,4.0,255,96,485,396,0.399392,0.19720018,0.7587342,0.8085693
233,data\kanade\cohn-kanade-images\S059\002\S059_002_00000001.png,0.0,255,96,485,396,0.399392,0.19720018,0.7587342,0.8085693
234,data\kanade\cohn-kanade-images\S060\002\S060_002_00000026.png,5.0,220,118,445,430,0.3440326,0.24160346,0.69550806,0.87883425
235,data\kanade\cohn-kanade-images\S060\002\S060_002_00000024.png,5.0,220,118,445,430,0.3440326,0.24160346,0.69550806,0.87883425
236,data\kanade\cohn-kanade-images\S060\002\S060_002_00000001.png,0.0,220,118,445,430,0.3440326,0.24160346,0.69550806,0.87883425
237,data\kanade\cohn-kanade-images\S060\003\S060_003_00000018.png,7.0,215,102,436,424,0.33692127,0.208383,0.6822712,0.86687684
238,data\kanade\cohn-kanade-images\S060\003\S060_003_00000016.png,7.0,215,102,436,424,0.33692127,0.208383,0.6822712,0.86687684
239,data\kanade\cohn-kanade-images\S060\003\S060_003_00000001.png,0.0,215,102,436,424,0.33692127,0.208383,0.6822712,0.86687684
240,data\kanade\cohn-kanade-images\S060\005\S060_005_00000021.png,3.0,223,131,444,434,0.34997347,0.26815063,0.6950587,0.8860175
241,data\kanade\cohn-kanade-images\S060\005\S060_005_00000019.png,3.0,223,131,444,434,0.34997347,0.26815063,0.6950587,0.8860175
242,data\kanade\cohn-kanade-images\S060\005\S060_005_00000001.png,0.0,223,131,444,434,0.34997347,0.26815063,0.6950587,0.8860175
243,data\kanade\cohn-kanade-images\S061\001\S061_001_00000012.png,7.0,216,126,455,453,0.33878672,0.25714606,0.7110884,0.9247584
244,data\kanade\cohn-kanade-images\S061\001\S061_001_00000010.png,7.0,216,126,455,453,0.33878672,0.25714606,0.7110884,0.9247584
245,data\kanade\cohn-kanade-images\S061\001\S061_001_00000001.png,0.0,216,126,455,453,0.33878672,0.25714606,0.7110884,0.9247584
246,data\kanade\cohn-kanade-images\S061\002\S061_002_00000015.png,5.0,216,131,448,410,0.3388753,0.2680826,0.701182,0.8375343
247,data\kanade\cohn-kanade-images\S061\002\S061_002_00000013.png,5.0,216,131,448,410,0.3388753,0.2680826,0.701182,0.8375343
248,data\kanade\cohn-kanade-images\S061\002\S061_002_00000001.png,0.0,216,131,448,410,0.3388753,0.2680826,0.701182,0.8375343
249,data\kanade\cohn-kanade-images\S061\004\S061_004_00000022.png,3.0,215,130,460,403,0.33700264,0.26692346,0.7194524,0.82365453
250,data\kanade\cohn-kanade-images\S061\004\S061_004_00000020.png,3.0,215,130,460,403,0.33700264,0.26692346,0.7194524,0.82365453
251,data\kanade\cohn-kanade-images\S061\004\S061_004_00000001.png,0.0,215,130,460,403,0.33700264,0.26692346,0.7194524,0.82365453
252,data\kanade\cohn-kanade-images\S062\001\S062_001_00000017.png,4.0,164,84,421,417,0.2565395,0.17298159,0.6587498,0.85270274
253,data\kanade\cohn-kanade-images\S062\001\S062_001_00000015.png,4.0,164,84,421,417,0.2565395,0.17298159,0.6587498,0.85270274
254,data\kanade\cohn-kanade-images\S062\001\S062_001_00000001.png,0.0,164,84,421,417,0.2565395,0.17298159,0.6587498,0.85270274
255,data\kanade\cohn-kanade-images\S062\002\S062_002_00000016.png,7.0,168,85,414,430,0.26325333,0.17360616,0.647925,0.879547
256,data\kanade\cohn-kanade-images\S062\002\S062_002_00000014.png,7.0,168,85,414,430,0.26325333,0.17360616,0.647925,0.879547
257,data\kanade\cohn-kanade-images\S062\002\S062_002_00000001.png,0.0,168,85,414,430,0.26325333,0.17360616,0.647925,0.879547
258,data\kanade\cohn-kanade-images\S062\004\S062_004_00000024.png,5.0,162,85,423,411,0.25393373,0.17543033,0.66099375,0.84018064
259,data\kanade\cohn-kanade-images\S062\004\S062_004_00000022.png,5.0,162,85,423,411,0.25393373,0.17543033,0.66099375,0.84018064
260,data\kanade\cohn-kanade-images\S062\004\S062_004_00000001.png,0.0,162,85,423,411,0.25393373,0.17543033,0.66099375,0.84018064
261,data\kanade\cohn-kanade-images\S062\005\S062_005_00000029.png,3.0,155,91,412,411,0.24293001,0.18773344,0.64451844,0.8403022
262,data\kanade\cohn-kanade-images\S062\005\S062_005_00000027.png,3.0,155,91,412,411,0.24293001,0.18773344,0.64451844,0.8403022
263,data\kanade\cohn-kanade-images\S062\005\S062_005_00000001.png,0.0,155,91,412,411,0.24293001,0.18773344,0.64451844,0.8403022
264,data\kanade\cohn-kanade-images\S063\001\S063_001_00000013.png,7.0,178,81,436,416,0.27893025,0.16599536,0.682549,0.85058534
265,data\kanade\cohn-kanade-images\S063\001\S063_001_00000011.png,7.0,178,81,436,416,0.27893025,0.16599536,0.682549,0.85058534
266,data\kanade\cohn-kanade-images\S063\001\S063_001_00000001.png,0.0,178,81,436,416,0.27893025,0.16599536,0.682549,0.85058534
267,data\kanade\cohn-kanade-images\S063\002\S063_002_00000023.png,5.0,179,86,438,388,0.2804129,0.17675805,0.684945,0.7921453
268,data\kanade\cohn-kanade-images\S063\002\S063_002_00000021.png,5.0,179,86,438,388,0.2804129,0.17675805,0.684945,0.7921453
269,data\kanade\cohn-kanade-images\S063\002\S063_002_00000001.png,0.0,179,86,438,388,0.2804129,0.17675805,0.684945,0.7921453
270,data\kanade\cohn-kanade-images\S064\001\S064_001_00000012.png,7.0,177,73,399,390,0.27736366,0.15033904,0.6249349,0.7974217
271,data\kanade\cohn-kanade-images\S064\001\S064_001_00000010.png,7.0,177,73,399,390,0.27736366,0.15033904,0.6249349,0.7974217
272,data\kanade\cohn-kanade-images\S064\001\S064_001_00000001.png,0.0,177,73,399,390,0.27736366,0.15033904,0.6249349,0.7974217
273,data\kanade\cohn-kanade-images\S064\003\S064_003_00000025.png,5.0,177,57,400,372,0.27731818,0.11753869,0.6251231,0.7595535
274,data\kanade\cohn-kanade-images\S064\003\S064_003_00000023.png,5.0,177,57,400,372,0.27731818,0.11753869,0.6251231,0.7595535
275,data\kanade\cohn-kanade-images\S064\003\S064_003_00000001.png,0.0,177,57,400,372,0.27731818,0.11753869,0.6251231,0.7595535
276,data\kanade\cohn-kanade-images\S064\004\S064_004_00000014.png,6.0,177,85,400,380,0.2772796,0.17369622,0.62517035,0.77679414
277,data\kanade\cohn-kanade-images\S064\004\S064_004_00000012.png,6.0,177,85,400,380,0.2772796,0.17369622,0.62517035,0.77679414
278,data\kanade\cohn-kanade-images\S064\004\S064_004_00000001.png,0.0,177,85,400,380,0.2772796,0.17369622,0.62517035,0.77679414
279,data\kanade\cohn-kanade-images\S065\002\S065_002_00000022.png,4.0,199,107,407,379,0.3119258,0.21857613,0.6361922,0.7753568
280,data\kanade\cohn-kanade-images\S065\002\S065_002_00000020.png,4.0,199,107,407,379,0.3119258,0.21857613,0.6361922,0.7753568
281,data\kanade\cohn-kanade-images\S065\002\S065_002_00000001.png,0.0,199,107,407,379,0.3119258,0.21857613,0.6361922,0.7753568
282,data\kanade\cohn-kanade-images\S065\003\S065_003_00000022.png,7.0,195,95,402,400,0.30611557,0.19446433,0.6294384,0.8174406
283,data\kanade\cohn-kanade-images\S065\003\S065_003_00000020.png,7.0,195,95,402,400,0.30611557,0.19446433,0.6294384,0.8174406
284,data\kanade\cohn-kanade-images\S065\003\S065_003_00000001.png,0.0,195,95,402,400,0.30611557,0.19446433,0.6294384,0.8174406
285,data\kanade\cohn-kanade-images\S065\004\S065_004_00000028.png,5.0,201,112,407,384,0.3142767,0.23007903,0.63692534,0.78445804
286,data\kanade\cohn-kanade-images\S065\004\S065_004_00000026.png,5.0,201,112,407,384,0.3142767,0.23007903,0.63692534,0.78445804
287,data\kanade\cohn-kanade-images\S065\004\S065_004_00000001.png,0.0,201,112,407,384,0.3142767,0.23007903,0.63692534,0.78445804
288,data\kanade\cohn-kanade-images\S065\005\S065_005_00000008.png,3.0,201,130,397,392,0.31418973,0.26559284,0.6218382,0.8001461
289,data\kanade\cohn-kanade-images\S065\005\S065_005_00000006.png,3.0,201,130,397,392,0.31418973,0.26559284,0.6218382,0.8001461
290,data\kanade\cohn-kanade-images\S065\005\S065_005_00000001.png,0.0,201,130,397,392,0.31418973,0.26559284,0.6218382,0.8001461
291,data\kanade\cohn-kanade-images\S066\002\S066_002_00000022.png,7.0,236,93,460,419,0.3698935,0.19050822,0.71909815,0.8560531
292,data\kanade\cohn-kanade-images\S066\002\S066_002_00000020.png,7.0,236,93,460,419,0.3698935,0.19050822,0.71909815,0.8560531
293,data\kanade\cohn-kanade-images\S066\002\S066_002_00000001.png,0.0,236,93,460,419,0.3698935,0.19050822,0.71909815,0.8560531
294,data\kanade\cohn-kanade-images\S066\003\S066_003_00000012.png,5.0,234,103,457,396,0.36582512,0.21206567,0.7148889,0.8091594
295,data\kanade\cohn-kanade-images\S066\003\S066_003_00000010.png,5.0,234,103,457,396,0.36582512,0.21206567,0.7148889,0.8091594
296,data\kanade\cohn-kanade-images\S066\003\S066_003_00000001.png,0.0,234,103,457,396,0.36582512,0.21206567,0.7148889,0.8091594
297,data\kanade\cohn-kanade-images\S066\004\S066_004_00000010.png,6.0,242,103,464,389,0.3787665,0.21140617,0.7262312,0.79471225
298,data\kanade\cohn-kanade-images\S066\004\S066_004_00000008.png,6.0,242,103,464,389,0.3787665,0.21140617,0.7262312,0.79471225
299,data\kanade\cohn-kanade-images\S066\004\S066_004_00000001.png,0.0,242,103,464,389,0.3787665,0.21140617,0.7262312,0.79471225
300,data\kanade\cohn-kanade-images\S066\005\S066_005_00000011.png,1.0,239,106,459,391,0.37455127,0.21686414,0.7178296,0.7998773
301,data\kanade\cohn-kanade-images\S066\005\S066_005_00000009.png,1.0,239,106,459,391,0.37455127,0.21686414,0.7178296,0.7998773
302,data\kanade\cohn-kanade-images\S066\005\S066_005_00000001.png,0.0,239,106,459,391,0.37455127,0.21686414,0.7178296,0.7998773
303,data\kanade\cohn-kanade-images\S067\002\S067_002_00000014.png,7.0,219,107,446,440,0.34330815,0.21989405,0.6978237,0.8991339
304,data\kanade\cohn-kanade-images\S067\002\S067_002_00000012.png,7.0,219,107,446,440,0.34330815,0.21989405,0.6978237,0.8991339
305,data\kanade\cohn-kanade-images\S067\002\S067_002_00000001.png,0.0,219,107,446,440,0.34330815,0.21989405,0.6978237,0.8991339
306,data\kanade\cohn-kanade-images\S067\004\S067_004_00000023.png,1.0,226,130,450,421,0.35342515,0.267241,0.70366025,0.86034167
307,data\kanade\cohn-kanade-images\S067\004\S067_004_00000021.png,1.0,226,130,450,421,0.35342515,0.267241,0.70366025,0.86034167
308,data\kanade\cohn-kanade-images\S067\004\S067_004_00000001.png,0.0,226,130,450,421,0.35342515,0.267241,0.70366025,0.86034167
309,data\kanade\cohn-kanade-images\S067\005\S067_005_00000022.png,5.0,220,119,448,403,0.34520036,0.24287972,0.7008006,0.8233582
310,data\kanade\cohn-kanade-images\S067\005\S067_005_00000020.png,5.0,220,119,448,403,0.34520036,0.24287972,0.7008006,0.8233582
311,data\kanade\cohn-kanade-images\S067\005\S067_005_00000001.png,0.0,220,119,448,403,0.34520036,0.24287972,0.7008006,0.8233582
312,data\kanade\cohn-kanade-images\S067\006\S067_006_00000011.png,3.0,217,111,442,390,0.3394887,0.22789025,0.69104165,0.7972349
313,data\kanade\cohn-kanade-images\S067\006\S067_006_00000009.png,3.0,217,111,442,390,0.3394887,0.22789025,0.69104165,0.7972349
314,data\kanade\cohn-kanade-images\S067\006\S067_006_00000001.png,0.0,217,111,442,390,0.3394887,0.22789025,0.69104165,0.7972349
315,data\kanade\cohn-kanade-images\S068\002\S068_002_00000015.png,5.0,158,115,378,401,0.24736208,0.2357884,0.5912814,0.81850463
316,data\kanade\cohn-kanade-images\S068\002\S068_002_00000013.png,5.0,158,115,378,401,0.24736208,0.2357884,0.5912814,0.81850463
317,data\kanade\cohn-kanade-images\S068\002\S068_002_00000001.png,0.0,158,115,378,401,0.24736208,0.2357884,0.5912814,0.81850463
318,data\kanade\cohn-kanade-images\S068\003\S068_003_00000014.png,7.0,151,115,370,422,0.23610522,0.23592132,0.5796369,0.8618652
319,data\kanade\cohn-kanade-images\S068\003\S068_003_00000012.png,7.0,151,115,370,422,0.23610522,0.23592132,0.5796369,0.8618652
320,data\kanade\cohn-kanade-images\S068\003\S068_003_00000001.png,0.0,151,115,370,422,0.23610522,0.23592132,0.5796369,0.8618652
321,data\kanade\cohn-kanade-images\S068\004\S068_004_00000010.png,4.0,153,122,374,396,0.23923111,0.25012118,0.5858899,0.81000644
322,data\kanade\cohn-kanade-images\S068\004\S068_004_00000008.png,4.0,153,122,374,396,0.23923111,0.25012118,0.5858899,0.81000644
323,data\kanade\cohn-kanade-images\S068\004\S068_004_00000001.png,0.0,153,122,374,396,0.23923111,0.25012118,0.5858899,0.81000644
324,data\kanade\cohn-kanade-images\S068\005\S068_005_00000021.png,3.0,153,124,373,402,0.23958485,0.25429314,0.5833426,0.8219902
325,data\kanade\cohn-kanade-images\S068\005\S068_005_00000019.png,3.0,153,124,373,402,0.23958485,0.25429314,0.5833426,0.8219902
326,data\kanade\cohn-kanade-images\S068\005\S068_005_00000001.png,0.0,153,124,373,402,0.23958485,0.25429314,0.5833426,0.8219902
327,data\kanade\cohn-kanade-images\S069\002\S069_002_00000014.png,7.0,189,112,436,431,0.29640523,0.23008612,0.68164754,0.8812622
328,data\kanade\cohn-kanade-images\S069\002\S069_002_00000012.png,7.0,189,112,436,431,0.29640523,0.23008612,0.68164754,0.8812622
329,data\kanade\cohn-kanade-images\S069\002\S069_002_00000001.png,0.0,189,112,436,431,0.29640523,0.23008612,0.68164754,0.8812622
330,data\kanade\cohn-kanade-images\S069\003\S069_003_00000011.png,3.0,194,131,434,409,0.30355847,0.26739225,0.67918,0.83652973
331,data\kanade\cohn-kanade-images\S069\003\S069_003_00000009.png,3.0,194,131,434,409,0.30355847,0.26739225,0.67918,0.83652973
332,data\kanade\cohn-kanade-images\S069\003\S069_003_00000001.png,0.0,194,131,434,409,0.30355847,0.26739225,0.67918,0.83652973
333,data\kanade\cohn-kanade-images\S069\004\S069_004_00000017.png,5.0,193,123,436,421,0.3017472,0.2511908,0.68265796,0.8599378
334,data\kanade\cohn-kanade-images\S069\004\S069_004_00000015.png,5.0,193,123,436,421,0.3017472,0.2511908,0.68265796,0.8599378
335,data\kanade\cohn-kanade-images\S069\004\S069_004_00000001.png,0.0,193,123,436,421,0.3017472,0.2511908,0.68265796,0.8599378
336,data\kanade\cohn-kanade-images\S070\002\S070_002_00000016.png,7.0,228,108,442,390,0.35739845,0.22067508,0.690896,0.796924
337,data\kanade\cohn-kanade-images\S070\002\S070_002_00000014.png,7.0,228,108,442,390,0.35739845,0.22067508,0.690896,0.796924
338,data\kanade\cohn-kanade-images\S070\002\S070_002_00000001.png,0.0,228,108,442,390,0.35739845,0.22067508,0.690896,0.796924
339,data\kanade\cohn-kanade-images\S070\003\S070_003_00000017.png,5.0,223,106,447,385,0.34916747,0.21643704,0.6992452,0.7864991
340,data\kanade\cohn-kanade-images\S070\003\S070_003_00000015.png,5.0,223,106,447,385,0.34916747,0.21643704,0.6992452,0.7864991
341,data\kanade\cohn-kanade-images\S070\003\S070_003_00000001.png,0.0,223,106,447,385,0.34916747,0.21643704,0.6992452,0.7864991
342,data\kanade\cohn-kanade-images\S070\005\S070_005_00000016.png,3.0,225,110,444,381,0.35189986,0.22454274,0.6939597,0.77885604
343,data\kanade\cohn-kanade-images\S070\005\S070_005_00000014.png,3.0,225,110,444,381,0.35189986,0.22454274,0.6939597,0.77885604
344,data\kanade\cohn-kanade-images\S070\005\S070_005_00000001.png,0.0,225,110,444,381,0.35189986,0.22454274,0.6939597,0.77885604
345,data\kanade\cohn-kanade-images\S071\001\S071_001_00000013.png,7.0,238,57,455,376,0.3731026,0.11695629,0.711266,0.76918
346,data\kanade\cohn-kanade-images\S071\001\S071_001_00000011.png,7.0,238,57,455,376,0.3731026,0.11695629,0.711266,0.76918
347,data\kanade\cohn-kanade-images\S071\001\S071_001_00000001.png,0.0,238,57,455,376,0.3731026,0.11695629,0.711266,0.76918
348,data\kanade\cohn-kanade-images\S071\002\S071_002_00000020.png,6.0,232,61,451,345,0.36270988,0.12614405,0.7047205,0.70434684
349,data\kanade\cohn-kanade-images\S071\002\S071_002_00000018.png,6.0,232,61,451,345,0.36270988,0.12614405,0.7047205,0.70434684
350,data\kanade\cohn-kanade-images\S071\002\S071_002_00000001.png,0.0,232,61,451,345,0.36270988,0.12614405,0.7047205,0.70434684
351,data\kanade\cohn-kanade-images\S071\004\S071_004_00000028.png,1.0,234,59,451,342,0.3665067,0.12170982,0.705899,0.69942164
352,data\kanade\cohn-kanade-images\S071\004\S071_004_00000026.png,1.0,234,59,451,342,0.3665067,0.12170982,0.705899,0.69942164
353,data\kanade\cohn-kanade-images\S071\004\S071_004_00000001.png,0.0,234,59,451,342,0.3665067,0.12170982,0.705899,0.69942164
354,data\kanade\cohn-kanade-images\S071\005\S071_005_00000021.png,5.0,231,60,450,343,0.36127296,0.12283519,0.70378196,0.70031273
355,data\kanade\cohn-kanade-images\S071\005\S071_005_00000019.png,5.0,231,60,450,343,0.36127296,0.12283519,0.70378196,0.70031273
356,data\kanade\cohn-kanade-images\S071\005\S071_005_00000001.png,0.0,231,60,450,343,0.36127296,0.12283519,0.70378196,0.70031273
357,data\kanade\cohn-kanade-images\S071\006\S071_006_00000014.png,3.0,231,62,449,346,0.36151904,0.12850875,0.70203525,0.7075251
358,data\kanade\cohn-kanade-images\S071\006\S071_006_00000012.png,3.0,231,62,449,346,0.36151904,0.12850875,0.70203525,0.7075251
359,data\kanade\cohn-kanade-images\S071\006\S071_006_00000001.png,0.0,231,62,449,346,0.36151904,0.12850875,0.70203525,0.7075251
360,data\kanade\cohn-kanade-images\S072\005\S072_005_00000019.png,1.0,222,133,446,409,0.34792912,0.27307895,0.697649,0.8359239
361,data\kanade\cohn-kanade-images\S072\005\S072_005_00000017.png,1.0,222,133,446,409,0.34792912,0.27307895,0.697649,0.8359239
362,data\kanade\cohn-kanade-images\S072\005\S072_005_00000001.png,0.0,222,133,446,409,0.34792912,0.27307895,0.697649,0.8359239
363,data\kanade\cohn-kanade-images\S072\006\S072_006_00000022.png,5.0,224,118,447,395,0.3501155,0.24210408,0.69994915,0.80640614
364,data\kanade\cohn-kanade-images\S072\006\S072_006_00000020.png,5.0,224,118,447,395,0.3501155,0.24210408,0.69994915,0.80640614
365,data\kanade\cohn-kanade-images\S072\006\S072_006_00000001.png,0.0,224,118,447,395,0.3501155,0.24210408,0.69994915,0.80640614
366,data\kanade\cohn-kanade-images\S073\001\S073_001_00000013.png,7.0,191,84,411,427,0.2998446,0.17280957,0.64339817,0.87219226
367,data\kanade\cohn-kanade-images\S073\001\S073_001_00000011.png,7.0,191,84,411,427,0.2998446,0.17280957,0.64339817,0.87219226
368,data\kanade\cohn-kanade-images\S073\001\S073_001_00000001.png,0.0,191,84,411,427,0.2998446,0.17280957,0.64339817,0.87219226
369,data\kanade\cohn-kanade-images\S073\006\S073_006_00000014.png,3.0,193,112,419,410,0.30289522,0.22862506,0.65565693,0.8379756
370,data\kanade\cohn-kanade-images\S073\006\S073_006_00000012.png,3.0,193,112,419,410,0.30289522,0.22862506,0.65565693,0.8379756
371,data\kanade\cohn-kanade-images\S073\006\S073_006_00000001.png,0.0,193,112,419,410,0.30289522,0.22862506,0.65565693,0.8379756
372,data\kanade\cohn-kanade-images\S074\001\S074_001_00000020.png,4.0,185,118,409,407,0.28950202,0.24256063,0.64046806,0.83191264
373,data\kanade\cohn-kanade-images\S074\001\S074_001_00000018.png,4.0,185,118,409,407,0.28950202,0.24256063,0.64046806,0.83191264
374,data\kanade\cohn-kanade-images\S074\001\S074_001_00000001.png,0.0,185,118,409,407,0.28950202,0.24256063,0.64046806,0.83191264
375,data\kanade\cohn-kanade-images\S074\002\S074_002_00000016.png,7.0,190,112,411,430,0.29780608,0.2301102,0.6431707,0.8783771
376,data\kanade\cohn-kanade-images\S074\002\S074_002_00000014.png,7.0,190,112,411,430,0.29780608,0.2301102,0.6431707,0.8783771
377,data\kanade\cohn-kanade-images\S074\002\S074_002_00000001.png,0.0,190,112,411,430,0.29780608,0.2301102,0.6431707,0.8783771
378,data\kanade\cohn-kanade-images\S074\004\S074_004_00000018.png,3.0,190,123,412,406,0.29748136,0.25275165,0.64491785,0.83012193
379,data\kanade\cohn-kanade-images\S074\004\S074_004_00000016.png,3.0,190,123,412,406,0.29748136,0.25275165,0.64491785,0.83012193
380,data\kanade\cohn-kanade-images\S074\004\S074_004_00000001.png,0.0,190,123,412,406,0.29748136,0.25275165,0.64491785,0.83012193
381,data\kanade\cohn-kanade-images\S074\005\S074_005_00000043.png,5.0,188,114,413,408,0.29446703,0.23445007,0.6463726,0.8341179
382,data\kanade\cohn-kanade-images\S074\005\S074_005_00000041.png,5.0,188,114,413,408,0.29446703,0.23445007,0.6463726,0.8341179
383,data\kanade\cohn-kanade-images\S074\005\S074_005_00000001.png,0.0,188,114,413,408,0.29446703,0.23445007,0.6463726,0.8341179
384,data\kanade\cohn-kanade-images\S075\002\S075_002_00000014.png,7.0,171,94,416,434,0.26829985,0.19213879,0.6503742,0.8865906
385,data\kanade\cohn-kanade-images\S075\002\S075_002_00000012.png,7.0,171,94,416,434,0.26829985,0.19213879,0.6503742,0.8865906
386,data\kanade\cohn-kanade-images\S075\002\S075_002_00000001.png,0.0,171,94,416,434,0.26829985,0.19213879,0.6503742,0.8865906
387,data\kanade\cohn-kanade-images\S075\005\S075_005_00000012.png,3.0,168,103,425,431,0.263416,0.21064752,0.66472006,0.88133484
388,data\kanade\cohn-kanade-images\S075\005\S075_005_00000010.png,3.0,168,103,425,431,0.263416,0.21064752,0.66472006,0.88133484
389,data\kanade\cohn-kanade-images\S075\005\S075_005_00000001.png,0.0,168,103,425,431,0.263416,0.21064752,0.66472006,0.88133484
390,data\kanade\cohn-kanade-images\S075\006\S075_006_00000025.png,5.0,167,104,423,431,0.2624082,0.21330747,0.662301,0.881354
391,data\kanade\cohn-kanade-images\S075\006\S075_006_00000023.png,5.0,167,104,423,431,0.2624082,0.21330747,0.662301,0.881354
392,data\kanade\cohn-kanade-images\S075\006\S075_006_00000001.png,0.0,167,104,423,431,0.2624082,0.21330747,0.662301,0.881354
393,data\kanade\cohn-kanade-images\S075\008\S075_008_00000012.png,1.0,170,85,426,415,0.26640606,0.17497414,0.6671068,0.84862274
394,data\kanade\cohn-kanade-images\S075\008\S075_008_00000010.png,1.0,170,85,426,415,0.26640606,0.17497414,0.6671068,0.84862274
395,data\kanade\cohn-kanade-images\S075\008\S075_008_00000001.png,0.0,170,85,426,415,0.26640606,0.17497414,0.6671068,0.84862274
396,data\kanade\cohn-kanade-images\S076\001\S076_001_00000017.png,7.0,192,85,413,422,0.30053177,0.17382324,0.64683163,0.862671
397,data\kanade\cohn-kanade-images\S076\001\S076_001_00000015.png,7.0,192,85,413,422,0.30053177,0.17382324,0.64683163,0.862671
398,data\kanade\cohn-kanade-images\S076\001\S076_001_00000001.png,0.0,192,85,413,422,0.30053177,0.17382324,0.64683163,0.862671
