,file,label,x0,y0,x1,y1,x_norm0,y_norm0,x_norm1,y_norm1
199,data\kanade\cohn-kanade-images\S078\001\S078_001_00000033.png,7.0,195,99,419,416,0.30585703,0.20253688,0.65496874,0.8490544
200,data\kanade\cohn-kanade-images\S078\004\S078_004_00000027.png,5.0,195,93,419,366,0.30622932,0.19098592,0.65502477,0.7489241
201,data\kanade\cohn-kanade-images\S078\004\S078_004_00000001.png,0.0,195,93,419,366,0.30622932,0.19098592,0.65502477,0.7489241
202,data\kanade\cohn-kanade-images\S078\007\S078_007_00000013.png,3.0,198,102,420,358,0.30960387,0.20980862,0.6566111,0.7324351
203,data\kanade\cohn-kanade-images\S079\001\S079_001_00000012.png,7.0,166,96,398,412,0.25948212,0.19613418,0.6231849,0.84247124
204,data\kanade\cohn-kanade-images\S079\002\S079_002_00000012.png,3.0,169,101,399,396,0.26522416,0.20728809,0.62468493,0.80976814
205,data\kanade\cohn-kanade-images\S079\002\S079_002_00000001.png,0.0,169,101,399,396,0.26522416,0.20728809,0.62468493,0.80976814
206,data\kanade\cohn-kanade-images\S079\004\S079_004_00000026.png,5.0,163,95,397,393,0.2558577,0.19559538,0.6209141,0.8035429
207,data\kanade\cohn-kanade-images\S079\004\S079_004_00000001.png,0.0,163,95,397,393,0.2558577,0.19559538,0.6209141,0.8035429
208,data\kanade\cohn-kanade-images\S080\001\S080_001_00000018.png,7.0,205,58,431,411,0.32141048,0.11844063,0.67356217,0.8397533
209,data\kanade\cohn-kanade-images\S080\005\S080_005_00000013.png,6.0,202,67,428,375,0.31579298,0.13810632,0.66948354,0.7655268
210,data\kanade\cohn-kanade-images\S080\005\S080_005_00000001.png,0.0,202,67,428,375,0.31579298,0.13810632,0.66948354,0.7655268
211,data\kanade\cohn-kanade-images\S080\008\S080_008_00000009.png,3.0,206,73,431,372,0.3232778,0.14929941,0.6748452,0.7597164
212,data\kanade\cohn-kanade-images\S080\008\S080_008_00000001.png,0.0,206,73,431,372,0.3232778,0.14929941,0.6748452,0.7597164
213,data\kanade\cohn-kanade-images\S081\001\S081_001_00000019.png,7.0,205,76,446,431,0.32120872,0.1559327,0.69831336,0.8809651
214,data\kanade\cohn-kanade-images\S081\002\S081_002_00000024.png,6.0,204,67,445,382,0.31991076,0.13870135,0.695647,0.7815664
215,data\kanade\cohn-kanade-images\S081\002\S081_002_00000001.png,0.0,204,67,445,382,0.31991076,0.13870135,0.695647,0.7815664
216,data\kanade\cohn-kanade-images\S081\008\S081_008_00000011.png,3.0,205,69,444,374,0.32041502,0.14240256,0.69454896,0.76500976
217,data\kanade\cohn-kanade-images\S082\001\S082_001_00000015.png,7.0,210,71,428,388,0.32823998,0.1461105,0.6699535,0.79369307
218,data\kanade\cohn-kanade-images\S082\005\S082_005_00000017.png,1.0,208,95,430,382,0.32625014,0.19433722,0.6728165,0.78085136
219,data\kanade\cohn-kanade-images\S082\005\S082_005_00000001.png,0.0,208,95,430,382,0.32625014,0.19433722,0.6728165,0.78085136
220,data\kanade\cohn-kanade-images\S082\007\S082_007_00000010.png,3.0,206,96,427,382,0.32187563,0.19750968,0.66868234,0.78042567
221,data\kanade\cohn-kanade-images\S083\003\S083_003_00000019.png,5.0,181,93,402,382,0.283056,0.19148168,0.6288651,0.7808058
222,data\kanade\cohn-kanade-images\S083\003\S083_003_00000001.png,0.0,181,93,402,382,0.283056,0.19148168,0.6288651,0.7808058
223,data\kanade\cohn-kanade-images\S084\001\S084_001_00000010.png,7.0,192,54,423,394,0.3008826,0.11222741,0.66234326,0.8042489
224,data\kanade\cohn-kanade-images\S084\001\S084_001_00000001.png,0.0,192,54,423,394,0.3008826,0.11222741,0.66234326,0.8042489
225,data\kanade\cohn-kanade-images\S084\002\S084_002_00000023.png,4.0,188,56,421,351,0.29423165,0.11469552,0.65790933,0.7168356
226,data\kanade\cohn-kanade-images\S084\002\S084_002_00000001.png,0.0,188,56,421,351,0.29423165,0.11469552,0.65790933,0.7168356
227,data\kanade\cohn-kanade-images\S085\002\S085_002_00000014.png,5.0,190,48,413,347,0.29715502,0.09898889,0.64544064,0.7096424
228,data\kanade\cohn-kanade-images\S085\002\S085_002_00000001.png,0.0,190,48,413,347,0.29715502,0.09898889,0.64544064,0.7096424
229,data\kanade\cohn-kanade-images\S085\003\S085_003_00000013.png,7.0,198,34,412,378,0.3108136,0.06945965,0.6438447,0.7732321
230,data\kanade\cohn-kanade-images\S085\004\S085_004_00000017.png,3.0,188,50,410,337,0.29413322,0.10375759,0.641677,0.68830323
231,data\kanade\cohn-kanade-images\S085\004\S085_004_00000001.png,0.0,188,50,410,337,0.29413322,0.10375759,0.641677,0.68830323
232,data\kanade\cohn-kanade-images\S086\002\S086_002_00000015.png,5.0,153,61,381,356,0.24032156,0.1261794,0.59686404,0.72765976
233,data\kanade\cohn-kanade-images\S087\001\S087_001_00000011.png,7.0,185,31,411,330,0.29034263,0.06436065,0.6435561,0.67528164
234,data\kanade\cohn-kanade-images\S087\004\S087_004_00000012.png,3.0,185,55,417,331,0.29016793,0.11380699,0.65274197,0.6755123
235,data\kanade\cohn-kanade-images\S087\004\S087_004_00000001.png,0.0,185,55,417,331,0.29016793,0.11380699,0.65274197,0.6755123
236,data\kanade\cohn-kanade-images\S087\005\S087_005_00000012.png,5.0,186,36,419,328,0.29208726,0.07485241,0.65472156,0.67086923
237,data\kanade\cohn-kanade-images\S087\007\S087_007_00000016.png,1.0,188,39,418,327,0.29508695,0.08078167,0.65332496,0.66826034
238,data\kanade\cohn-kanade-images\S087\007\S087_007_00000001.png,0.0,188,39,418,327,0.29508695,0.08078167,0.65332496,0.66826034
239,data\kanade\cohn-kanade-images\S088\001\S088_001_00000017.png,7.0,157,105,385,412,0.24556868,0.21546346,0.6015776,0.841049
240,data\kanade\cohn-kanade-images\S088\004\S088_004_00000020.png,3.0,149,112,382,383,0.23300159,0.23038065,0.5981265,0.7832624
241,data\kanade\cohn-kanade-images\S088\004\S088_004_00000001.png,0.0,149,112,382,383,0.23300159,0.23038065,0.5981265,0.7832624
242,data\kanade\cohn-kanade-images\S089\001\S089_001_00000016.png,7.0,170,42,383,398,0.26633197,0.08721766,0.59902066,0.8139609
243,data\kanade\cohn-kanade-images\S089\001\S089_001_00000001.png,0.0,170,42,383,398,0.26633197,0.08721766,0.59902066,0.8139609
244,data\kanade\cohn-kanade-images\S089\002\S089_002_00000021.png,5.0,174,43,393,379,0.2721787,0.089395195,0.61535877,0.77381563
245,data\kanade\cohn-kanade-images\S089\002\S089_002_00000001.png,0.0,174,43,393,379,0.2721787,0.089395195,0.61535877,0.77381563
246,data\kanade\cohn-kanade-images\S089\003\S089_003_00000036.png,1.0,175,55,392,383,0.27433825,0.11323589,0.6133626,0.78196496
247,data\kanade\cohn-kanade-images\S090\002\S090_002_00000011.png,7.0,203,41,409,333,0.317677,0.08500922,0.6401305,0.68010986
248,data\kanade\cohn-kanade-images\S090\002\S090_002_00000001.png,0.0,203,41,409,333,0.317677,0.08500922,0.6401305,0.68010986
249,data\kanade\cohn-kanade-images\S090\006\S090_006_00000011.png,3.0,203,30,411,327,0.31848842,0.061558425,0.64311206,0.6685184
250,data\kanade\cohn-kanade-images\S090\006\S090_006_00000001.png,0.0,203,30,411,327,0.31848842,0.061558425,0.64311206,0.6685184
251,data\kanade\cohn-kanade-images\S090\007\S090_007_00000014.png,1.0,200,31,409,327,0.31383336,0.06363943,0.63964194,0.6681837
252,data\kanade\cohn-kanade-images\S091\001\S091_001_00000015.png,4.0,138,42,390,360,0.21587633,0.08769357,0.6102536,0.7348123
253,data\kanade\cohn-kanade-images\S091\003\S091_003_00000021.png,5.0,136,46,391,366,0.21356769,0.094160914,0.6110602,0.74863726
254,data\kanade\cohn-kanade-images\S091\003\S091_003_00000001.png,0.0,136,46,391,366,0.21356769,0.094160914,0.6110602,0.74863726
255,data\kanade\cohn-kanade-images\S092\003\S092_003_00000014.png,1.0,183,90,403,411,0.28717,0.18425328,0.6302022,0.84073776
256,data\kanade\cohn-kanade-images\S092\004\S092_004_00000024.png,5.0,182,89,404,407,0.28561577,0.18236592,0.6324583,0.83063257
257,data\kanade\cohn-kanade-images\S093\001\S093_001_00000020.png,6.0,179,29,408,330,0.28112304,0.060514063,0.6376599,0.67364967
258,data\kanade\cohn-kanade-images\S093\004\S093_004_00000016.png,5.0,189,23,418,323,0.2964778,0.048764408,0.6540978,0.66031176
259,data\kanade\cohn-kanade-images\S093\004\S093_004_00000001.png,0.0,189,23,418,323,0.2964778,0.048764408,0.6540978,0.66031176
260,data\kanade\cohn-kanade-images\S094\001\S094_001_00000010.png,7.0,196,51,412,377,0.30687493,0.10480693,0.6450731,0.77094746
261,data\kanade\cohn-kanade-images\S094\001\S094_001_00000001.png,0.0,196,51,412,377,0.30687493,0.10480693,0.6450731,0.77094746
262,data\kanade\cohn-kanade-images\S094\004\S094_004_00000012.png,5.0,196,50,416,339,0.3073965,0.10257077,0.6512281,0.69362736
263,data\kanade\cohn-kanade-images\S095\001\S095_001_00000016.png,7.0,202,51,426,395,0.31596574,0.105416,0.66670704,0.8067724
264,data\kanade\cohn-kanade-images\S095\006\S095_006_00000013.png,3.0,200,64,429,357,0.31257385,0.13208461,0.6707401,0.7306012
265,data\kanade\cohn-kanade-images\S095\006\S095_006_00000001.png,0.0,200,64,429,357,0.31257385,0.13208461,0.6707401,0.7306012
266,data\kanade\cohn-kanade-images\S095\007\S095_007_00000021.png,5.0,206,57,433,364,0.32231563,0.116497576,0.67786235,0.74365634
267,data\kanade\cohn-kanade-images\S095\007\S095_007_00000001.png,0.0,206,57,433,364,0.32231563,0.116497576,0.67786235,0.74365634
268,data\kanade\cohn-kanade-images\S095\010\S095_010_00000014.png,6.0,202,59,428,367,0.31716716,0.12188178,0.6698886,0.75096655
269,data\kanade\cohn-kanade-images\S096\001\S096_001_00000007.png,7.0,194,75,433,396,0.30366144,0.15333301,0.67690885,0.8087437
270,data\kanade\cohn-kanade-images\S096\003\S096_003_00000012.png,3.0,194,77,429,373,0.30384904,0.15847105,0.6705807,0.7619911
271,data\kanade\cohn-kanade-images\S096\004\S096_004_00000011.png,5.0,195,79,429,374,0.30477107,0.1621998,0.67153287,0.7649447
272,data\kanade\cohn-kanade-images\S097\001\S097_001_00000021.png,7.0,200,43,424,400,0.3134334,0.08857155,0.6628101,0.81713593
273,data\kanade\cohn-kanade-images\S097\004\S097_004_00000030.png,3.0,195,56,425,369,0.30596417,0.11479613,0.6647633,0.75315094
274,data\kanade\cohn-kanade-images\S097\004\S097_004_00000001.png,0.0,195,56,425,369,0.30596417,0.11479613,0.6647633,0.75315094
275,data\kanade\cohn-kanade-images\S097\006\S097_006_00000019.png,5.0,197,48,423,367,0.30804023,0.099078804,0.6623205,0.74917924
276,data\kanade\cohn-kanade-images\S097\006\S097_006_00000001.png,0.0,197,48,423,367,0.30804023,0.099078804,0.6623205,0.74917924
277,data\kanade\cohn-kanade-images\S098\003\S098_003_00000013.png,3.0,144,72,378,353,0.22570553,0.14708221,0.59209895,0.7213265
278,data\kanade\cohn-kanade-images\S098\004\S098_004_00000015.png,5.0,146,63,385,349,0.22939982,0.13000607,0.6026781,0.71392125
279,data\kanade\cohn-kanade-images\S098\004\S098_004_00000001.png,0.0,146,63,385,349,0.22939982,0.13000607,0.6026781,0.71392125
280,data\kanade\cohn-kanade-images\S099\001\S099_001_00000014.png,7.0,184,40,412,380,0.28800982,0.0824399,0.64432245,0.77692175
281,data\kanade\cohn-kanade-images\S099\001\S099_001_00000001.png,0.0,184,40,412,380,0.28800982,0.0824399,0.64432245,0.77692175
282,data\kanade\cohn-kanade-images\S099\004\S099_004_00000015.png,5.0,183,44,415,357,0.2872854,0.0911341,0.64927137,0.7287277
283,data\kanade\cohn-kanade-images\S099\007\S099_007_00000012.png,3.0,185,71,413,361,0.29023778,0.14657363,0.6467285,0.7387023
284,data\kanade\cohn-kanade-images\S099\007\S099_007_00000001.png,0.0,185,71,413,361,0.29023778,0.14657363,0.6467285,0.7387023
285,data\kanade\cohn-kanade-images\S100\002\S100_002_00000015.png,7.0,180,47,422,407,0.28146747,0.09623155,0.6603004,0.8312167
286,data\kanade\cohn-kanade-images\S100\005\S100_005_00000023.png,1.0,185,43,430,358,0.28958637,0.08959234,0.6731711,0.73154616
287,data\kanade\cohn-kanade-images\S100\006\S100_006_00000016.png,5.0,185,37,431,358,0.28916815,0.076548606,0.6740242,0.731192
288,data\kanade\cohn-kanade-images\S101\002\S101_002_00000019.png,7.0,210,45,427,378,0.3281775,0.09185025,0.6676488,0.77289975
289,data\kanade\cohn-kanade-images\S101\002\S101_002_00000001.png,0.0,210,45,427,378,0.3281775,0.09185025,0.6676488,0.77289975
290,data\kanade\cohn-kanade-images\S102\002\S102_002_00000018.png,7.0,214,35,420,344,0.33569306,0.07207739,0.6572717,0.7022865
291,data\kanade\cohn-kanade-images\S102\003\S102_003_00000016.png,4.0,212,46,419,321,0.3323599,0.094711065,0.6548445,0.6570041
292,data\kanade\cohn-kanade-images\S102\003\S102_003_00000001.png,0.0,212,46,419,321,0.3323599,0.094711065,0.6548445,0.6570041
293,data\kanade\cohn-kanade-images\S102\009\S102_009_00000015.png,3.0,221,40,428,310,0.34554455,0.08350727,0.67004824,0.63447416
294,data\kanade\cohn-kanade-images\S102\009\S102_009_00000001.png,0.0,221,40,428,310,0.34554455,0.08350727,0.67004824,0.63447416
295,data\kanade\cohn-kanade-images\S105\008\S105_008_00000010.png,3.0,183,52,409,341,0.28731832,0.106392235,0.6399071,0.69665277
296,data\kanade\cohn-kanade-images\S105\008\S105_008_00000001.png,0.0,183,52,409,341,0.28731832,0.106392235,0.6399071,0.69665277
297,data\kanade\cohn-kanade-images\S106\002\S106_002_00000016.png,6.0,192,74,431,370,0.3009376,0.15135089,0.6738398,0.7565615
298,data\kanade\cohn-kanade-images\S106\004\S106_004_00000008.png,3.0,189,69,428,361,0.29593334,0.14274445,0.67028403,0.7385516
299,data\kanade\cohn-kanade-images\S106\004\S106_004_00000001.png,0.0,189,69,428,361,0.29593334,0.14274445,0.67028403,0.7385516
300,data\kanade\cohn-kanade-images\S106\006\S106_006_00000011.png,5.0,190,61,430,357,0.29759172,0.12548321,0.67191195,0.7287967
301,data\kanade\cohn-kanade-images\S107\001\S107_001_00000010.png,7.0,190,92,417,426,0.29783195,0.18799114,0.6519124,0.8699217
302,data\kanade\cohn-kanade-images\S107\005\S107_005_00000011.png,3.0,188,117,427,397,0.29472172,0.24030751,0.66792,0.8108451
303,data\kanade\cohn-kanade-images\S107\005\S107_005_00000001.png,0.0,188,117,427,397,0.29472172,0.24030751,0.66792,0.8108451
304,data\kanade\cohn-kanade-images\S108\005\S108_005_00000022.png,6.0,226,101,443,376,0.35395634,0.20803759,0.6936946,0.7675309
305,data\kanade\cohn-kanade-images\S108\005\S108_005_00000001.png,0.0,226,101,443,376,0.35395634,0.20803759,0.6936946,0.7675309
306,data\kanade\cohn-kanade-images\S108\006\S108_006_00000020.png,3.0,228,92,449,368,0.35715634,0.18863419,0.70296246,0.75250876
307,data\kanade\cohn-kanade-images\S108\008\S108_008_00000013.png,5.0,228,85,450,372,0.35716337,0.17510518,0.7041941,0.7608596
308,data\kanade\cohn-kanade-images\S108\008\S108_008_00000001.png,0.0,228,85,450,372,0.35716337,0.17510518,0.7041941,0.7608596
309,data\kanade\cohn-kanade-images\S109\003\S109_003_00000017.png,1.0,185,88,403,346,0.28919005,0.17961392,0.6300669,0.70618606
310,data\kanade\cohn-kanade-images\S109\005\S109_005_00000014.png,3.0,181,86,399,349,0.28406155,0.17586315,0.62474036,0.7130947
311,data\kanade\cohn-kanade-images\S109\006\S109_006_00000015.png,5.0,186,85,402,355,0.290914,0.17545974,0.62865055,0.7246971
312,data\kanade\cohn-kanade-images\S110\001\S110_001_00000013.png,7.0,207,63,409,401,0.3247466,0.12913892,0.64055574,0.8194653
313,data\kanade\cohn-kanade-images\S111\001\S111_001_00000014.png,7.0,189,70,410,398,0.29650956,0.14451662,0.6420385,0.8139639
314,data\kanade\cohn-kanade-images\S111\001\S111_001_00000001.png,0.0,189,70,410,398,0.29650956,0.14451662,0.6420385,0.8139639
315,data\kanade\cohn-kanade-images\S111\006\S111_006_00000010.png,1.0,188,83,418,359,0.2942891,0.16971356,0.6531472,0.7345786
316,data\kanade\cohn-kanade-images\S111\006\S111_006_00000001.png,0.0,188,83,418,359,0.2942891,0.16971356,0.6531472,0.7345786
317,data\kanade\cohn-kanade-images\S111\007\S111_007_00000014.png,3.0,189,82,417,359,0.29684484,0.16776192,0.65277964,0.7342957
318,data\kanade\cohn-kanade-images\S111\007\S111_007_00000001.png,0.0,189,82,417,359,0.29684484,0.16776192,0.65277964,0.7342957
319,data\kanade\cohn-kanade-images\S112\005\S112_005_00000017.png,1.0,225,46,465,383,0.3519988,0.09540802,0.7265748,0.7817885
320,data\kanade\cohn-kanade-images\S112\005\S112_005_00000001.png,0.0,225,46,465,383,0.3519988,0.09540802,0.7265748,0.7817885
321,data\kanade\cohn-kanade-images\S113\001\S113_001_00000012.png,7.0,180,54,424,408,0.28197888,0.11159685,0.6628207,0.8339759
322,data\kanade\cohn-kanade-images\S113\003\S113_003_00000015.png,6.0,178,64,426,387,0.27854133,0.13145897,0.66652095,0.7903749
323,data\kanade\cohn-kanade-images\S113\008\S113_008_00000023.png,1.0,178,63,427,383,0.27928436,0.12961742,0.6682003,0.78290045
324,data\kanade\cohn-kanade-images\S113\008\S113_008_00000001.png,0.0,178,63,427,383,0.27928436,0.12961742,0.6682003,0.78290045
325,data\kanade\cohn-kanade-images\S114\001\S114_001_00000018.png,7.0,187,70,408,415,0.2929468,0.14368269,0.63866425,0.84820974
326,data\kanade\cohn-kanade-images\S114\001\S114_001_00000001.png,0.0,187,70,408,415,0.2929468,0.14368269,0.63866425,0.84820974
327,data\kanade\cohn-kanade-images\S114\006\S114_006_00000023.png,5.0,187,81,414,384,0.2933224,0.16690454,0.64789283,0.7838093
328,data\kanade\cohn-kanade-images\S115\001\S115_001_00000008.png,7.0,194,64,415,392,0.30442262,0.13236365,0.6497214,0.80097115
329,data\kanade\cohn-kanade-images\S115\001\S115_001_00000001.png,0.0,194,64,415,392,0.30442262,0.13236365,0.6497214,0.80097115
330,data\kanade\cohn-kanade-images\S115\004\S115_004_00000017.png,6.0,174,73,403,378,0.27251333,0.14986762,0.6300418,0.7730669
331,data\kanade\cohn-kanade-images\S115\008\S115_008_00000017.png,5.0,192,76,420,375,0.300667,0.15536681,0.6565388,0.76718116
332,data\kanade\cohn-kanade-images\S116\001\S116_001_00000014.png,7.0,172,60,391,414,0.2699647,0.12443632,0.61201227,0.84685427
333,data\kanade\cohn-kanade-images\S116\001\S116_001_00000001.png,0.0,172,60,391,414,0.2699647,0.12443632,0.61201227,0.84685427
334,data\kanade\cohn-kanade-images\S116\006\S116_006_00000007.png,3.0,177,80,393,375,0.27681237,0.16466707,0.61528045,0.76637864
335,data\kanade\cohn-kanade-images\S116\006\S116_006_00000001.png,0.0,177,80,393,375,0.27681237,0.16466707,0.61528045,0.76637864
336,data\kanade\cohn-kanade-images\S116\007\S116_007_00000017.png,5.0,176,77,396,371,0.27611822,0.15887848,0.6191323,0.75863326
337,data\kanade\cohn-kanade-images\S117\001\S117_001_00000014.png,7.0,196,49,428,401,0.30746347,0.10120627,0.66943824,0.81875086
338,data\kanade\cohn-kanade-images\S117\001\S117_001_00000001.png,0.0,196,49,428,401,0.30746347,0.10120627,0.66943824,0.81875086
339,data\kanade\cohn-kanade-images\S117\003\S117_003_00000014.png,4.0,187,47,422,354,0.29319674,0.09676024,0.66082776,0.72304595
340,data\kanade\cohn-kanade-images\S117\006\S117_006_00000010.png,1.0,188,49,421,361,0.29525518,0.100516945,0.6587721,0.73828745
341,data\kanade\cohn-kanade-images\S119\001\S119_001_00000011.png,7.0,193,55,410,383,0.3028153,0.11288676,0.64126265,0.782174
342,data\kanade\cohn-kanade-images\S119\003\S119_003_00000024.png,4.0,184,74,401,359,0.2888887,0.1520988,0.62757105,0.7331991
343,data\kanade\cohn-kanade-images\S119\003\S119_003_00000001.png,0.0,184,74,401,359,0.2888887,0.1520988,0.62757105,0.7331991
344,data\kanade\cohn-kanade-images\S119\008\S119_008_00000018.png,1.0,191,89,410,379,0.29974288,0.1817401,0.6409573,0.7738771
345,data\kanade\cohn-kanade-images\S124\001\S124_001_00000014.png,7.0,161,64,362,393,0.2524091,0.1314247,0.5668184,0.8037741
346,data\kanade\cohn-kanade-images\S124\001\S124_001_00000001.png,0.0,161,64,362,393,0.2524091,0.1314247,0.5668184,0.8037741
347,data\kanade\cohn-kanade-images\S124\003\S124_003_00000011.png,4.0,165,88,364,348,0.25923276,0.18149549,0.56980413,0.7106598
348,data\kanade\cohn-kanade-images\S124\006\S124_006_00000011.png,3.0,163,92,361,348,0.25525212,0.18820295,0.5647139,0.71059895
349,data\kanade\cohn-kanade-images\S124\006\S124_006_00000001.png,0.0,163,92,361,348,0.25525212,0.18820295,0.5647139,0.71059895
350,data\kanade\cohn-kanade-images\S124\007\S124_007_00000024.png,5.0,172,79,375,345,0.26931936,0.1630961,0.5865859,0.7056794
351,data\kanade\cohn-kanade-images\S124\007\S124_007_00000001.png,0.0,172,79,375,345,0.26931936,0.1630961,0.5865859,0.7056794
352,data\kanade\cohn-kanade-images\S125\001\S125_001_00000014.png,6.0,221,94,445,372,0.34615692,0.19196686,0.6963099,0.7598325
353,data\kanade\cohn-kanade-images\S125\005\S125_005_00000013.png,5.0,226,98,454,380,0.35407007,0.20125344,0.70964265,0.77650034
354,data\kanade\cohn-kanade-images\S125\005\S125_005_00000001.png,0.0,226,98,454,380,0.35407007,0.20125344,0.70964265,0.77650034
355,data\kanade\cohn-kanade-images\S125\006\S125_006_00000022.png,4.0,222,91,447,381,0.34744024,0.18702441,0.6987941,0.7783578
356,data\kanade\cohn-kanade-images\S125\007\S125_007_00000009.png,7.0,225,93,444,403,0.35159537,0.19047329,0.6951754,0.8235041
357,data\kanade\cohn-kanade-images\S125\008\S125_008_00000010.png,3.0,222,97,442,377,0.3476882,0.19818637,0.6916282,0.77041256
358,data\kanade\cohn-kanade-images\S125\008\S125_008_00000001.png,0.0,222,97,442,377,0.3476882,0.19818637,0.6916282,0.77041256
359,data\kanade\cohn-kanade-images\S126\004\S126_004_00000012.png,7.0,175,84,399,402,0.27402383,0.17160654,0.6245418,0.8218059
360,data\kanade\cohn-kanade-images\S126\008\S126_008_00000029.png,1.0,173,104,399,388,0.2711684,0.21256807,0.6243046,0.792572
361,data\kanade\cohn-kanade-images\S126\008\S126_008_00000001.png,0.0,173,104,399,388,0.2711684,0.21256807,0.6243046,0.792572
362,data\kanade\cohn-kanade-images\S127\001\S127_001_00000017.png,7.0,209,111,414,440,0.3278099,0.22788718,0.6479664,0.89887464
363,data\kanade\cohn-kanade-images\S127\001\S127_001_00000001.png,0.0,209,111,414,440,0.3278099,0.22788718,0.6479664,0.89887464
364,data\kanade\cohn-kanade-images\S127\004\S127_004_00000016.png,5.0,208,117,431,402,0.32580483,0.24068487,0.6744269,0.8211081
365,data\kanade\cohn-kanade-images\S127\004\S127_004_00000001.png,0.0,208,117,431,402,0.32580483,0.24068487,0.6744269,0.8211081
366,data\kanade\cohn-kanade-images\S127\010\S127_010_00000018.png,1.0,210,121,427,411,0.32855108,0.24869537,0.66808987,0.83911276
367,data\kanade\cohn-kanade-images\S127\010\S127_010_00000001.png,0.0,210,121,427,411,0.32855108,0.24869537,0.66808987,0.83911276
368,data\kanade\cohn-kanade-images\S128\004\S128_004_00000013.png,3.0,168,116,377,393,0.26271603,0.23866811,0.58953524,0.80253184
369,data\kanade\cohn-kanade-images\S128\011\S128_011_00000016.png,5.0,164,108,381,390,0.25759578,0.22203377,0.59655625,0.79593956
370,data\kanade\cohn-kanade-images\S129\002\S129_002_00000011.png,7.0,179,89,402,374,0.27972853,0.18591714,0.628186,0.7797668
371,data\kanade\cohn-kanade-images\S129\002\S129_002_00000001.png,0.0,179,89,402,374,0.27972853,0.18591714,0.628186,0.7797668
372,data\kanade\cohn-kanade-images\S129\006\S129_006_00000010.png,1.0,183,102,402,397,0.2872277,0.20966232,0.62929463,0.8118142
373,data\kanade\cohn-kanade-images\S129\006\S129_006_00000001.png,0.0,183,102,402,397,0.2872277,0.20966232,0.62929463,0.8118142
374,data\kanade\cohn-kanade-images\S129\011\S129_011_00000018.png,3.0,183,107,403,396,0.28638172,0.22033337,0.6312239,0.80847704
375,data\kanade\cohn-kanade-images\S129\011\S129_011_00000001.png,0.0,183,107,403,396,0.28638172,0.22033337,0.6312239,0.80847704
376,data\kanade\cohn-kanade-images\S129\012\S129_012_00000011.png,5.0,182,103,403,386,0.2845304,0.21179083,0.6308359,0.78976643
377,data\kanade\cohn-kanade-images\S130\001\S130_001_00000018.png,7.0,174,106,401,436,0.27312052,0.21748075,0.62740034,0.89166534
378,data\kanade\cohn-kanade-images\S130\001\S130_001_00000001.png,0.0,174,106,401,436,0.27312052,0.21748075,0.62740034,0.89166534
379,data\kanade\cohn-kanade-images\S130\007\S130_007_00000020.png,1.0,173,106,400,402,0.27080223,0.21663806,0.62591445,0.8224286
380,data\kanade\cohn-kanade-images\S130\009\S130_009_00000019.png,6.0,176,108,400,402,0.27590197,0.22093344,0.6252831,0.8218243
381,data\kanade\cohn-kanade-images\S130\009\S130_009_00000001.png,0.0,176,108,400,402,0.27590197,0.22093344,0.6252831,0.8218243
382,data\kanade\cohn-kanade-images\S130\012\S130_012_00000011.png,3.0,174,105,399,403,0.2719019,0.21628833,0.6248916,0.8224641
383,data\kanade\cohn-kanade-images\S130\013\S130_013_00000015.png,5.0,171,94,400,400,0.26794475,0.19262889,0.62567407,0.81806767
384,data\kanade\cohn-kanade-images\S130\013\S130_013_00000001.png,0.0,171,94,400,400,0.26794475,0.19262889,0.62567407,0.81806767
385,data\kanade\cohn-kanade-images\S131\001\S131_001_00000016.png,7.0,207,66,431,406,0.32441413,0.1362344,0.6743971,0.82907677
386,data\kanade\cohn-kanade-images\S131\001\S131_001_00000001.png,0.0,207,66,431,406,0.32441413,0.1362344,0.6743971,0.82907677
387,data\kanade\cohn-kanade-images\S131\003\S131_003_00000024.png,6.0,211,85,435,384,0.33056653,0.17499003,0.67981446,0.78537595
388,data\kanade\cohn-kanade-images\S131\006\S131_006_00000022.png,5.0,207,79,432,371,0.32487494,0.16288331,0.67597824,0.7576412
389,data\kanade\cohn-kanade-images\S131\010\S131_010_00000018.png,3.0,213,84,431,370,0.33315298,0.17217499,0.6743995,0.7563649
390,data\kanade\cohn-kanade-images\S132\002\S132_002_00000018.png,6.0,206,95,421,366,0.32215023,0.19479287,0.6592416,0.7480753
391,data\kanade\cohn-kanade-images\S132\003\S132_003_00000023.png,4.0,204,101,422,367,0.3199436,0.2066381,0.65981495,0.75043726
392,data\kanade\cohn-kanade-images\S132\005\S132_005_00000016.png,3.0,203,94,419,364,0.31728935,0.19344082,0.6557949,0.74306
393,data\kanade\cohn-kanade-images\S132\005\S132_005_00000001.png,0.0,203,94,419,364,0.31728935,0.19344082,0.6557949,0.74306
394,data\kanade\cohn-kanade-images\S132\006\S132_006_00000023.png,5.0,202,92,419,376,0.316657,0.18937302,0.6559387,0.76795065
395,data\kanade\cohn-kanade-images\S132\006\S132_006_00000001.png,0.0,202,92,419,376,0.316657,0.18937302,0.6559387,0.76795065
396,data\kanade\cohn-kanade-images\S132\008\S132_008_00000010.png,7.0,203,94,418,392,0.31803828,0.19277626,0.65313286,0.8015529
397,data\kanade\cohn-kanade-images\S133\003\S133_003_00000047.png,1.0,204,141,413,396,0.31914347,0.28898102,0.6468639,0.80841714
